timestamp;rawx;rawy;filteredx;filteredy;currentLineNumber
2021-02-22-10-22-06-112;1213;311;1212.85;317.849;3
2021-02-22-10-22-06-129;1213;311;1212.86;318.063;3
2021-02-22-10-22-06-146;1213;311;1212.88;318.257;3
2021-02-22-10-22-06-162;1213;311;1212.89;318.431;3
2021-02-22-10-22-06-179;1213;311;1212.91;318.587;3
2021-02-22-10-22-06-196;1213;311;1212.92;318.727;3
2021-02-22-10-22-06-212;1213;311;1212.93;318.849;3
2021-02-22-10-22-06-229;1213;311;1212.94;318.957;3
2021-02-22-10-22-06-246;1213;311;1212.95;319.05;3
2021-02-22-10-22-06-259;1213;311;1212.96;319.13;3
2021-02-22-10-22-06-276;1213;311;1212.97;319.197;3
2021-02-22-10-22-06-293;1213;311;1212.98;319.252;3
2021-02-22-10-22-06-309;1213;311;1212.99;319.297;3
2021-02-22-10-22-06-326;1213;311;1213;319.331;3
2021-02-22-10-22-06-342;1213;311;1213;319.357;3
2021-02-22-10-22-06-359;1213;311;1213.01;319.373;3
2021-02-22-10-22-06-377;1213;311;1213.01;319.382;3
2021-02-22-10-22-06-392;1213;311;1213.02;319.384;3
2021-02-22-10-22-06-409;1213;311;1213.02;319.379;3
2021-02-22-10-22-06-426;1213;311;1213.03;319.369;3
2021-02-22-10-22-06-442;1213;311;1213.03;319.353;3
2021-02-22-10-22-06-459;1213;311;1213.03;319.333;3
2021-02-22-10-22-06-476;1213;311;1213.03;319.308;3
2021-02-22-10-22-06-493;1213;311;1213.04;319.28;3
2021-02-22-10-22-06-509;1213;311;1213.04;319.248;3
2021-02-22-10-22-06-526;1213;311;1213.04;319.214;3
2021-02-22-10-22-06-543;1213;311;1213.04;319.177;3
2021-02-22-10-22-06-559;1213;311;1213.04;319.139;3
2021-02-22-10-22-06-575;1213;311;1213.04;319.099;3
2021-02-22-10-22-06-592;1213;311;1213.04;319.057;3
2021-02-22-10-22-06-610;1213;311;1213.04;319.015;3
2021-02-22-10-22-06-626;1213;311;1213.04;318.972;3
2021-02-22-10-22-06-643;1213;311;1213.04;318.928;3
2021-02-22-10-22-06-659;1213;311;1213.04;318.885;3
2021-02-22-10-22-06-676;1213;311;1213.04;318.841;3
2021-02-22-10-22-06-692;1213;311;1213.04;318.798;3
2021-02-22-10-22-06-710;1213;311;1213.04;318.755;3
2021-02-22-10-22-06-726;1213;311;1213.04;318.713;3
2021-02-22-10-22-06-743;1213;311;1213.04;318.671;3
2021-02-22-10-22-06-760;1213;311;1213.04;318.63;3
2021-02-22-10-22-06-776;1213;311;1213.03;318.59;3
2021-02-22-10-22-06-793;1213;311;1213.03;318.551;3
2021-02-22-10-22-06-810;1213;311;1213.03;318.513;3
2021-02-22-10-22-06-826;1213;311;1213.03;318.477;3
2021-02-22-10-22-06-843;1213;311;1213.03;318.441;3
2021-02-22-10-22-06-860;1213;311;1213.03;318.407;3
2021-02-22-10-22-06-877;1213;311;1213.03;318.375;3
2021-02-22-10-22-06-893;1213;311;1213.03;318.343;3
2021-02-22-10-22-06-910;1213;311;1213.02;318.313;3
2021-02-22-10-22-06-926;1213;311;1213.02;318.285;3
2021-02-22-10-22-06-959;1213;310;1213.02;318.257;3
2021-02-22-10-22-06-976;1213;310;1213.02;318.231;3
2021-02-22-10-22-06-992;1213;310;1213.02;318.207;3
2021-02-22-10-22-07-009;1213;310;1213.02;318.184;3
2021-02-22-10-22-07-026;1213;310;1213.02;318.162;3
2021-02-22-10-22-07-043;1213;310;1213.02;318.141;3
2021-02-22-10-22-07-060;1213;310;1213.01;318.122;3
2021-02-22-10-22-07-076;1213;310;1213.01;318.104;3
2021-02-22-10-22-07-093;1213;310;1213.01;318.087;3
2021-02-22-10-22-07-109;1213;309;1213.01;318.071;3
2021-02-22-10-22-07-126;1213;308;1213.01;318.057;3
2021-02-22-10-22-07-143;1213;307;1213.01;318.043;3
2021-02-22-10-22-07-163;1213;306;1213.01;318.031;3
2021-02-22-10-22-07-179;1213;299;1213.01;318.019;3
2021-02-22-10-22-07-196;1214;294;1213.01;318.009;3
2021-02-22-10-22-07-212;1213;284;1213.01;317.999;3
2021-02-22-10-22-07-229;1212;273;1213.01;317.991;3
2021-02-22-10-22-07-247;1211;259;1213.01;317.983;3
2021-02-22-10-22-07-263;1211;254;1213;317.976;3
2021-02-22-10-22-07-280;1211;249;1212.98;317.97;3
2021-02-22-10-22-07-297;1211;248;1212.96;317.964;3
2021-02-22-10-22-07-314;1211;247;1212.92;317.96;3
2021-02-22-10-22-07-331;1211;247;1212.89;317.955;3
2021-02-22-10-22-07-348;1211;246;1212.84;317.952;3
2021-02-22-10-22-07-364;1211;245;1212.79;317.949;3
2021-02-22-10-22-07-380;1211;244;1212.74;317.946;3
2021-02-22-10-22-07-396;1211;242;1212.69;317.944;3
2021-02-22-10-22-07-413;1211;241;1212.63;317.943;3
2021-02-22-10-22-07-430;1212;241;1212.57;317.942;3
2021-02-22-10-22-07-446;1212;240;1212.52;317.941;3
2021-02-22-10-22-07-463;1212;239;1212.46;317.94;3
2021-02-22-10-22-07-480;1212;239;1212.41;317.94;3
2021-02-22-10-22-07-496;1212;239;1212.37;317.94;3
2021-02-22-10-22-07-513;1212;239;1212.32;317.941;3
2021-02-22-10-22-07-530;1212;239;1212.28;317.941;3
2021-02-22-10-22-07-547;1212;238;1212.24;317.942;3
2021-02-22-10-22-07-563;1212;238;1212.2;317.943;3
2021-02-22-10-22-07-580;1212;238;1212.17;317.944;3
2021-02-22-10-22-07-596;1212;238;1212.14;317.946;3
2021-02-22-10-22-07-613;1212;238;1212.11;317.947;3
2021-02-22-10-22-07-631;1212;238;1212.08;317.949;3
2021-02-22-10-22-07-647;1212;238;1212.05;317.95;3
2021-02-22-10-22-07-663;1212;238;1212.03;317.952;3
2021-02-22-10-22-07-679;1212;238;1212.01;317.954;3
2021-02-22-10-22-07-696;1212;238;1211.99;317.956;3
2021-02-22-10-22-07-713;1212;238;1211.97;317.957;3
2021-02-22-10-22-07-730;1212;238;1211.96;317.959;3
2021-02-22-10-22-07-747;1212;238;1211.94;317.961;3
2021-02-22-10-22-07-763;1212;238;1211.93;317.963;3
2021-02-22-10-22-07-780;1212;238;1211.92;317.965;3
2021-02-22-10-22-07-796;1212;238;1211.91;317.967;3
2021-02-22-10-22-07-813;1212;238;1211.9;317.969;3
2021-02-22-10-22-07-830;1212;238;1211.9;317.971;3
2021-02-22-10-22-07-847;1212;238;1211.89;317.972;3
2021-02-22-10-22-07-863;1212;238;1211.88;317.901;3
2021-02-22-10-22-07-880;1212;238;1211.88;317.619;3
2021-02-22-10-22-07-897;1212;238;1211.88;317.073;3
2021-02-22-10-22-07-914;1212;238;1211.88;316.291;3
2021-02-22-10-22-07-931;1212;238;1211.87;315.298;3
2021-02-22-10-22-07-947;1212;238;1211.87;314.118;3
2021-02-22-10-22-07-963;1212;238;1211.87;312.775;3
2021-02-22-10-22-07-980;1212;238;1211.87;311.289;3
2021-02-22-10-22-07-997;1212;238;1211.88;309.681;3
2021-02-22-10-22-08-013;1212;238;1211.88;307.969;3
2021-02-22-10-22-08-030;1212;238;1211.88;306.17;3
2021-02-22-10-22-08-047;1212;238;1211.88;304.302;3
2021-02-22-10-22-08-064;1212;238;1211.88;302.379;3
2021-02-22-10-22-08-080;1212;238;1211.89;300.414;3
2021-02-22-10-22-08-097;1212;238;1211.89;298.422;3
2021-02-22-10-22-08-113;1212;238;1211.89;296.412;3
2021-02-22-10-22-08-131;1212;238;1211.9;294.397;3
2021-02-22-10-22-08-147;1212;238;1211.9;292.385;3
2021-02-22-10-22-08-163;1212;238;1211.9;290.386;3
2021-02-22-10-22-08-180;1212;238;1211.91;288.408;2
2021-02-22-10-22-08-197;1212;238;1211.91;286.457;2
2021-02-22-10-22-08-214;1212;238;1211.92;284.54;2
2021-02-22-10-22-08-227;1212;238;1211.92;282.663;2
2021-02-22-10-22-08-244;1212;238;1211.92;280.829;2
2021-02-22-10-22-08-260;1212;238;1211.93;279.045;2
2021-02-22-10-22-08-278;1212;238;1211.93;277.313;2
2021-02-22-10-22-08-294;1212;238;1211.94;275.635;2
2021-02-22-10-22-08-310;1212;238;1211.94;274.016;2
2021-02-22-10-22-08-328;1212;238;1211.94;272.456;2
2021-02-22-10-22-08-344;1212;238;1211.95;270.958;2
2021-02-22-10-22-08-361;1212;238;1211.95;269.522;2
2021-02-22-10-22-08-378;1212;238;1211.95;268.148;2
2021-02-22-10-22-08-394;1212;238;1211.96;266.839;2
2021-02-22-10-22-08-410;1212;238;1211.96;265.593;2
2021-02-22-10-22-08-428;1212;238;1211.96;264.41;2
2021-02-22-10-22-08-444;1212;238;1211.97;263.29;2
2021-02-22-10-22-08-460;1212;238;1211.97;262.232;2
2021-02-22-10-22-08-477;1212;238;1211.97;261.235;2
2021-02-22-10-22-08-494;1212;238;1211.97;260.298;2
2021-02-22-10-22-08-511;1212;238;1211.98;259.419;2
2021-02-22-10-22-08-527;1212;238;1211.98;258.598;2
2021-02-22-10-22-08-544;1212;238;1211.98;257.832;1
2021-02-22-10-22-08-561;1212;238;1211.98;257.12;1
2021-02-22-10-22-08-578;1212;238;1211.99;256.461;1
2021-02-22-10-22-08-594;1212;238;1211.99;255.851;1
2021-02-22-10-22-08-611;1212;238;1211.99;255.29;1
2021-02-22-10-22-08-627;1212;238;1211.99;254.775;1
2021-02-22-10-22-08-644;1212;238;1211.99;254.305;1
2021-02-22-10-22-08-661;1212;238;1211.99;253.877;1
2021-02-22-10-22-08-678;1212;238;1212;253.489;1
2021-02-22-10-22-08-694;1212;238;1212;253.14;1
2021-02-22-10-22-08-711;1212;238;1212;252.827;1
2021-02-22-10-22-08-728;1212;238;1212;252.549;1
2021-02-22-10-22-08-744;1212;238;1212;252.303;1
2021-02-22-10-22-08-761;1212;238;1212;252.088;1
2021-02-22-10-22-08-778;1212;238;1212;251.902;1
2021-02-22-10-22-08-794;1212;238;1212;251.742;1
2021-02-22-10-22-08-811;1212;238;1212;251.608;1
2021-02-22-10-22-08-828;1212;238;1212;251.497;1
2021-02-22-10-22-08-844;1212;238;1212;251.408;1
2021-02-22-10-22-08-861;1212;238;1212;251.339;1
2021-02-22-10-22-08-878;1212;238;1212;251.288;1
2021-02-22-10-22-08-894;1212;238;1212;251.255;1
2021-02-22-10-22-08-911;1212;238;1212;251.237;1
2021-02-22-10-22-08-928;1212;238;1212.01;251.233;1
2021-02-22-10-22-08-944;1212;238;1212.01;251.242;1
2021-02-22-10-22-08-961;1212;238;1212.01;251.263;1
2021-02-22-10-22-08-978;1212;238;1212.01;251.295;1
2021-02-22-10-22-08-998;1212;238;1212.01;251.336;1
2021-02-22-10-22-09-014;1212;238;1212.01;251.385;1
2021-02-22-10-22-09-031;1212;238;1212.01;251.442;1
2021-02-22-10-22-09-048;1212;238;1212.01;251.504;1
2021-02-22-10-22-09-064;1212;238;1212.01;251.573;1
2021-02-22-10-22-09-081;1212;238;1212.01;251.646;1
2021-02-22-10-22-09-099;1212;238;1212.01;251.723;1
2021-02-22-10-22-09-114;1212;238;1212.01;251.803;1
2021-02-22-10-22-09-131;1212;238;1212.01;251.886;1
2021-02-22-10-22-09-148;1212;238;1212;251.971;1
2021-02-22-10-22-09-165;1212;238;1212;252.057;1
2021-02-22-10-22-09-181;1212;238;1212;252.143;1
2021-02-22-10-22-09-198;1212;238;1212;252.231;1
2021-02-22-10-22-09-214;1212;238;1212;252.318;1
2021-02-22-10-22-09-231;1212;238;1212;252.404;1
2021-02-22-10-22-09-248;1212;238;1212;252.49;1
2021-02-22-10-22-09-264;1212;238;1212;252.575;1
2021-02-22-10-22-09-281;1212;238;1212;252.658;1
2021-02-22-10-22-09-298;1211;238;1212;252.74;1
2021-02-22-10-22-09-315;1211;239;1212;252.82;1
2021-02-22-10-22-09-332;1211;240;1211.99;252.898;1
2021-02-22-10-22-09-348;1211;240;1211.98;252.973;1
2021-02-22-10-22-09-365;1211;240;1211.96;253.046;1
2021-02-22-10-22-09-381;1211;241;1211.94;253.117;1
2021-02-22-10-22-09-399;1211;241;1211.92;253.185;1
2021-02-22-10-22-09-415;1211;241;1211.9;253.251;1
2021-02-22-10-22-09-432;1211;242;1211.87;253.313;1
2021-02-22-10-22-09-448;1211;242;1211.85;253.374;1
2021-02-22-10-22-09-465;1211;242;1211.82;253.431;1
2021-02-22-10-22-09-481;1211;242;1211.79;253.486;1
2021-02-22-10-22-09-498;1212;242;1211.76;253.537;1
2021-02-22-10-22-09-515;1212;243;1211.73;253.586;1
2021-02-22-10-22-09-532;1212;243;1211.71;253.633;1
2021-02-22-10-22-09-549;1212;244;1211.69;253.677;1
2021-02-22-10-22-09-565;1212;244;1211.67;253.718;1
2021-02-22-10-22-09-582;1212;244;1211.66;253.757;1
2021-02-22-10-22-09-599;1212;244;1211.65;253.793;1
2021-02-22-10-22-09-616;1212;244;1211.64;253.826;1
2021-02-22-10-22-09-632;1212;244;1211.64;253.858;1
2021-02-22-10-22-09-648;1212;244;1211.63;253.887;1
2021-02-22-10-22-09-665;1212;244;1211.63;253.914;1
2021-02-22-10-22-09-681;1212;244;1211.63;253.939;1
2021-02-22-10-22-09-699;1212;244;1211.64;253.961;1
2021-02-22-10-22-09-715;1212;244;1211.64;253.982;1
2021-02-22-10-22-09-732;1212;244;1211.64;254.001;1
2021-02-22-10-22-09-748;1212;244;1211.65;254.018;1
2021-02-22-10-22-09-765;1212;245;1211.66;254.034;1
2021-02-22-10-22-09-782;1212;245;1211.67;254.048;1
2021-02-22-10-22-09-799;1212;245;1211.67;254.06;1
2021-02-22-10-22-09-815;1211;245;1211.68;254.071;1
2021-02-22-10-22-09-832;1211;245;1211.69;254.081;1
2021-02-22-10-22-09-849;1209;245;1211.69;254.089;1
2021-02-22-10-22-09-866;1208;245;1211.68;254.096;1
2021-02-22-10-22-09-882;1207;245;1211.65;254.102;1
2021-02-22-10-22-09-899;1205;245;1211.6;254.107;1
2021-02-22-10-22-09-916;1202;245;1211.53;254.111;1
2021-02-22-10-22-09-932;1198;245;1211.42;254.115;1
2021-02-22-10-22-09-948;1196;245;1211.26;254.117;1
2021-02-22-10-22-09-965;1183;245;1211.03;254.119;1
2021-02-22-10-22-09-982;1173;245;1210.7;254.119;1
2021-02-22-10-22-09-999;1164;246;1210.23;254.12;1
2021-02-22-10-22-10-015;1152;247;1209.59;254.119;1
2021-02-22-10-22-10-032;1140;248;1208.75;254.119;1
2021-02-22-10-22-10-050;1133;248;1207.68;254.117;1
2021-02-22-10-22-10-062;1129;248;1206.37;254.116;1
2021-02-22-10-22-10-079;1123;248;1204.83;254.114;1
2021-02-22-10-22-10-095;1119;249;1203.06;254.111;1
2021-02-22-10-22-10-112;1116;249;1201.08;254.109;1
2021-02-22-10-22-10-128;1112;249;1198.89;254.106;1
2021-02-22-10-22-10-145;1110;249;1196.51;254.103;1
2021-02-22-10-22-10-162;1105;249;1193.96;254.099;1
2021-02-22-10-22-10-178;1099;250;1191.23;254.096;1
2021-02-22-10-22-10-195;1092;250;1188.35;254.092;1
2021-02-22-10-22-10-212;1085;251;1185.29;254.089;1
2021-02-22-10-22-10-229;1081;251;1182.06;254.085;1
2021-02-22-10-22-10-245;1076;251;1178.67;254.081;1
2021-02-22-10-22-10-262;1071;251;1175.13;254.077;1
2021-02-22-10-22-10-279;1065;252;1171.45;254.074;1
2021-02-22-10-22-10-295;1061;252;1167.62;254.07;1
2021-02-22-10-22-10-312;1058;253;1163.67;254.066;1
2021-02-22-10-22-10-329;1056;253;1159.61;254.063;1
2021-02-22-10-22-10-346;1055;253;1155.45;254.059;1
2021-02-22-10-22-10-362;1055;253;1151.22;254.055;1
2021-02-22-10-22-10-379;1054;253;1146.95;254.052;1
2021-02-22-10-22-10-396;1052;253;1142.65;254.049;1
2021-02-22-10-22-10-412;1050;253;1138.34;254.045;1
2021-02-22-10-22-10-429;1050;253;1134.04;254.042;1
2021-02-22-10-22-10-445;1049;254;1129.74;254.039;1
2021-02-22-10-22-10-462;1048;254;1125.49;254.036;1
2021-02-22-10-22-10-479;1044;254;1121.27;254.033;1
2021-02-22-10-22-10-495;1038;255;1117.09;254.03;1
2021-02-22-10-22-10-512;1036;256;1112.94;254.028;1
2021-02-22-10-22-10-529;1034;256;1108.83;254.025;1
2021-02-22-10-22-10-546;1033;256;1104.76;254.023;1
2021-02-22-10-22-10-562;1030;257;1100.75;254.021;1
2021-02-22-10-22-10-579;1026;257;1096.78;254.018;1
2021-02-22-10-22-10-596;1019;258;1092.86;254.016;1
2021-02-22-10-22-10-612;1013;259;1088.97;254.014;1
2021-02-22-10-22-10-629;1008;259;1085.09;254.013;1
2021-02-22-10-22-10-646;1001;260;1081.22;254.011;1
2021-02-22-10-22-10-662;996;261;1077.35;254.009;1
2021-02-22-10-22-10-679;989;263;1073.47;254.008;1
2021-02-22-10-22-10-696;986;264;1069.57;254.006;1
2021-02-22-10-22-10-712;985;264;1065.66;254.005;1
2021-02-22-10-22-10-729;985;264;1061.74;254.004;1
2021-02-22-10-22-10-746;985;265;1057.84;254.003;1
2021-02-22-10-22-10-762;985;265;1053.97;254.002;1
2021-02-22-10-22-10-779;985;265;1050.15;254.001;1
2021-02-22-10-22-10-795;985;265;1046.38;254;1
2021-02-22-10-22-10-812;985;265;1042.69;253.999;1
2021-02-22-10-22-10-830;985;265;1039.08;253.999;1
2021-02-22-10-22-10-846;985;265;1035.56;253.998;1
2021-02-22-10-22-10-863;985;265;1032.13;253.998;1
2021-02-22-10-22-10-880;985;265;1028.81;253.997;1
2021-02-22-10-22-10-896;985;265;1025.6;253.997;1
2021-02-22-10-22-10-913;985;265;1022.51;253.996;1
2021-02-22-10-22-10-930;985;265;1019.53;253.996;1
2021-02-22-10-22-10-946;985;265;1016.67;253.996;1
2021-02-22-10-22-10-963;985;265;1013.94;253.995;1
2021-02-22-10-22-10-980;985;265;1011.32;253.995;1
2021-02-22-10-22-10-996;985;265;1008.83;253.995;1
2021-02-22-10-22-11-013;985;265;1006.47;253.995;1
2021-02-22-10-22-11-029;985;265;1004.23;253.995;1
2021-02-22-10-22-11-046;985;265;1002.1;253.995;1
2021-02-22-10-22-11-063;985;265;1000.1;253.995;1
2021-02-22-10-22-11-079;985;265;998.216;253.995;1
2021-02-22-10-22-11-096;985;265;996.447;253.995;1
2021-02-22-10-22-11-113;985;265;994.791;253.995;1
2021-02-22-10-22-11-130;985;265;993.244;253.995;1
2021-02-22-10-22-11-146;985;265;991.804;253.995;1
2021-02-22-10-22-11-163;985;265;990.466;253.995;1
2021-02-22-10-22-11-179;985;265;989.229;253.995;1
2021-02-22-10-22-11-196;985;265;988.087;253.995;1
2021-02-22-10-22-11-213;985;265;987.038;253.996;1
2021-02-22-10-22-11-230;985;265;986.077;253.996;1
2021-02-22-10-22-11-246;985;265;985.201;253.996;1
2021-02-22-10-22-11-267;985;265;984.406;253.996;1
2021-02-22-10-22-11-283;985;265;983.687;253.996;1
2021-02-22-10-22-11-300;985;265;983.041;253.996;1
2021-02-22-10-22-11-316;985;265;982.464;253.996;1
2021-02-22-10-22-11-333;985;265;981.953;253.997;1
2021-02-22-10-22-11-350;985;265;981.503;253.997;1
2021-02-22-10-22-11-367;985;265;981.111;253.997;1
2021-02-22-10-22-11-383;985;265;980.773;253.997;1
2021-02-22-10-22-11-400;985;265;980.485;253.997;1
2021-02-22-10-22-11-417;985;265;980.246;253.997;1
2021-02-22-10-22-11-433;985;265;980.05;253.998;1
2021-02-22-10-22-11-450;985;265;979.895;253.998;1
2021-02-22-10-22-11-466;985;265;979.777;253.998;1
2021-02-22-10-22-11-483;985;265;979.694;253.998;1
2021-02-22-10-22-11-501;985;265;979.643;253.998;1
2021-02-22-10-22-11-517;985;265;979.622;253.998;1
2021-02-22-10-22-11-533;985;265;979.626;253.998;1
2021-02-22-10-22-11-550;985;265;979.655;253.999;1
2021-02-22-10-22-11-566;985;265;979.706;253.999;1
2021-02-22-10-22-11-583;985;265;979.776;253.999;1
2021-02-22-10-22-11-600;985;265;979.863;253.999;1
2021-02-22-10-22-11-616;985;265;979.965;253.999;1
2021-02-22-10-22-11-633;985;265;980.081;253.999;1
2021-02-22-10-22-11-650;985;265;980.208;253.999;1
2021-02-22-10-22-11-666;985;265;980.346;253.999;1
2021-02-22-10-22-11-683;985;265;980.491;253.999;1
2021-02-22-10-22-11-700;985;265;980.644;253.999;1
2021-02-22-10-22-11-716;985;265;980.802;254;1
2021-02-22-10-22-11-734;985;265;980.965;254;1
2021-02-22-10-22-11-750;985;265;981.131;254;1
2021-02-22-10-22-11-766;985;265;981.299;254;1
2021-02-22-10-22-11-783;985;265;981.468;254;1
2021-02-22-10-22-11-800;985;265;981.638;254;1
2021-02-22-10-22-11-816;985;265;981.807;254;1
2021-02-22-10-22-11-833;985;265;981.975;254;1
2021-02-22-10-22-11-850;985;265;982.141;254;1
2021-02-22-10-22-11-867;985;265;982.304;254;1
2021-02-22-10-22-11-883;985;265;982.465;254;1
2021-02-22-10-22-11-900;985;265;982.622;254;1
2021-02-22-10-22-11-917;985;265;982.776;254;1
2021-02-22-10-22-11-934;985;265;982.925;254;1
2021-02-22-10-22-11-950;985;265;983.07;254;1
2021-02-22-10-22-11-967;985;265;983.21;254;1
2021-02-22-10-22-11-983;985;265;983.345;254;1
2021-02-22-10-22-12-001;985;265;983.475;254;1
2021-02-22-10-22-12-017;985;265;983.6;254;1
2021-02-22-10-22-12-034;985;265;983.72;254;1
2021-02-22-10-22-12-051;985;265;983.834;254;1
2021-02-22-10-22-12-067;985;265;983.943;254;1
2021-02-22-10-22-12-083;985;265;984.047;254;1
2021-02-22-10-22-12-100;985;265;984.145;254;1
2021-02-22-10-22-12-117;985;265;984.238;254;1
2021-02-22-10-22-12-134;985;265;984.326;254;1
2021-02-22-10-22-12-151;985;265;984.409;254;1
2021-02-22-10-22-12-167;985;265;984.487;254;1
2021-02-22-10-22-12-183;985;265;984.559;254;1
2021-02-22-10-22-12-201;985;265;984.628;254;1
2021-02-22-10-22-12-217;985;265;984.691;254;1
2021-02-22-10-22-12-234;985;265;984.75;254;1
2021-02-22-10-22-12-250;985;265;984.804;254;1
2021-02-22-10-22-12-267;985;265;984.855;254;1
2021-02-22-10-22-12-284;985;265;984.901;254;1
2021-02-22-10-22-12-300;985;265;984.944;254;1
2021-02-22-10-22-12-318;985;265;984.982;254;1
2021-02-22-10-22-12-331;985;265;985.018;254;1
2021-02-22-10-22-12-347;985;265;985.05;254;1
2021-02-22-10-22-12-364;988;265;985.082;254;1
2021-02-22-10-22-12-381;990;265;985.123;254;1
2021-02-22-10-22-12-397;995;265;985.186;254;1
2021-02-22-10-22-12-414;1000;264;985.288;254;1
2021-02-22-10-22-12-430;1007;264;985.45;254;1
2021-02-22-10-22-12-447;1012;263;985.692;254;1
2021-02-22-10-22-12-464;1015;263;986.029;254;1
2021-02-22-10-22-12-481;1019;263;986.468;254;1
2021-02-22-10-22-12-497;1025;263;987.017;254;1
2021-02-22-10-22-12-514;1035;263;987.691;254;1
2021-02-22-10-22-12-531;1045;263;988.519;254;1
2021-02-22-10-22-12-548;1061;263;989.533;254;1
2021-02-22-10-22-12-565;1075;263;990.776;254;1
2021-02-22-10-22-12-581;1091;263;992.289;254;1
2021-02-22-10-22-12-597;1107;263;994.11;254;1
2021-02-22-10-22-12-614;1126;262;996.279;254;1
2021-02-22-10-22-12-631;1141;260;998.832;254;1
2021-02-22-10-22-12-651;1150;259;1001.79;254;1
2021-02-22-10-22-12-667;1162;258;1005.15;254;1
2021-02-22-10-22-12-684;1167;257;1008.9;254;1
2021-02-22-10-22-12-701;1178;257;1013.03;254;1
2021-02-22-10-22-12-718;1197;257;1017.53;254;1
2021-02-22-10-22-12-734;1204;257;1022.42;254;1
2021-02-22-10-22-12-751;1211;257;1027.68;254;1
2021-02-22-10-22-12-768;1215;257;1033.28;254;1
2021-02-22-10-22-12-785;1219;257;1039.19;254;1
2021-02-22-10-22-12-802;1225;257;1045.37;254;1
2021-02-22-10-22-12-818;1232;257;1051.79;254;1
2021-02-22-10-22-12-835;1237;257;1058.43;254;1
2021-02-22-10-22-12-852;1241;257;1065.26;254;1
2021-02-22-10-22-12-868;1244;256;1072.26;254;1
2021-02-22-10-22-12-884;1245;256;1079.39;254;1
2021-02-22-10-22-12-901;1246;255;1086.6;254;1
2021-02-22-10-22-12-917;1247;255;1093.87;254;1
2021-02-22-10-22-12-934;1253;255;1101.17;254;1
2021-02-22-10-22-12-951;1257;255;1108.47;254;1
2021-02-22-10-22-12-968;1264;255;1115.77;254;1
2021-02-22-10-22-12-985;1267;255;1123.07;254;1
2021-02-22-10-22-13-002;1271;255;1130.34;254;1
2021-02-22-10-22-13-019;1274;254;1137.57;254;1
2021-02-22-10-22-13-035;1280;254;1144.76;254;1
2021-02-22-10-22-13-051;1284;254;1151.89;254;1
2021-02-22-10-22-13-068;1287;254;1158.95;254;1
2021-02-22-10-22-13-084;1289;254;1165.94;254;1
2021-02-22-10-22-13-101;1290;254;1172.84;254;1
2021-02-22-10-22-13-118;1291;253;1179.62;254;1
2021-02-22-10-22-13-135;1291;253;1186.29;254;1
2021-02-22-10-22-13-152;1292;253;1192.8;254;1
2021-02-22-10-22-13-168;1292;253;1199.17;254;1
2021-02-22-10-22-13-185;1293;253;1205.36;254;1
2021-02-22-10-22-13-201;1295;253;1211.38;254;1
2021-02-22-10-22-13-218;1296;253;1217.21;254;1
2021-02-22-10-22-13-235;1297;253;1222.87;254;1
2021-02-22-10-22-13-252;1298;253;1228.33;254;1
2021-02-22-10-22-13-268;1301;253;1233.6;254;1
2021-02-22-10-22-13-285;1304;253;1238.69;254;1
2021-02-22-10-22-13-302;1309;253;1243.6;254;1
2021-02-22-10-22-13-318;1311;253;1248.36;254;1
2021-02-22-10-22-13-335;1312;253;1252.95;254;1
2021-02-22-10-22-13-351;1314;252;1257.38;254;1
2021-02-22-10-22-13-368;1317;252;1261.67;254;1
2021-02-22-10-22-13-384;1322;252;1265.8;254;1
2021-02-22-10-22-13-401;1329;252;1269.81;254;1
2021-02-22-10-22-13-418;1337;252;1273.72;254;1
2021-02-22-10-22-13-435;1344;252;1277.55;254;1
2021-02-22-10-22-13-451;1349;252;1281.32;254;1
2021-02-22-10-22-13-468;1358;252;1285.05;254;1
2021-02-22-10-22-13-485;1362;252;1288.77;254;1
2021-02-22-10-22-13-502;1365;252;1292.47;254;1
2021-02-22-10-22-13-518;1367;252;1296.15;254;1
2021-02-22-10-22-13-535;1371;252;1299.82;254;1
2021-02-22-10-22-13-552;1375;252;1303.47;254;1
2021-02-22-10-22-13-568;1380;252;1307.1;254;1
2021-02-22-10-22-13-585;1383;251;1310.73;254;1
2021-02-22-10-22-13-602;1386;250;1314.35;254;1
2021-02-22-10-22-13-618;1387;250;1317.95;254;1
2021-02-22-10-22-13-635;1388;250;1321.53;254;1
2021-02-22-10-22-13-652;1391;250;1325.09;254;1
2021-02-22-10-22-13-668;1392;250;1328.61;254;1
2021-02-22-10-22-13-685;1395;251;1332.09;254;1
2021-02-22-10-22-13-702;1403;251;1335.55;254;1
2021-02-22-10-22-13-715;1407;251;1338.98;254;1
2021-02-22-10-22-13-732;1413;251;1342.4;254;1
2021-02-22-10-22-13-749;1414;251;1345.83;254;1
2021-02-22-10-22-13-765;1415;251;1349.24;254;1
2021-02-22-10-22-13-783;1415;251;1352.63;254;1
2021-02-22-10-22-13-799;1416;251;1356;254;1
2021-02-22-10-22-13-815;1417;250;1359.32;254;1
2021-02-22-10-22-13-832;1418;250;1362.6;254;1
2021-02-22-10-22-13-849;1419;250;1365.82;254;1
2021-02-22-10-22-13-865;1419;250;1368.98;254;1
2021-02-22-10-22-13-882;1420;250;1372.08;254;1
2021-02-22-10-22-13-898;1421;250;1375.11;254;1
